Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1243965,-,-,-,40.73,-74.02,-5,13,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Relative Humidity,Wind Direction,Wind Speed,Pressure
2022,1,1,0,30,8.4,98.88,210,1.5,1011
2022,1,1,1,30,8.200000000000001,98.94,200,1.4000000000000001,1011
2022,1,1,2,30,8,99.42,185,1.4000000000000001,1010
2022,1,1,3,30,8,99.15,169,1.4000000000000001,1010
2022,1,1,4,30,8.1,98.8,164,1.5,1009
2022,1,1,5,30,8.4,97.86,174,1.7000000000000002,1009
2022,1,1,6,30,8.700000000000001,97.84,187,2,1009
2022,1,1,7,30,9,97.52,194,2.2,1008
2022,1,1,8,30,9.4,96.77,205,2.2,1008
2022,1,1,9,30,9.8,96.07000000000001,222,2,1009
2022,1,1,10,30,10.100000000000001,95.46000000000001,231,1.8,1008
2022,1,1,11,30,10.600000000000001,93.89,228,1.7000000000000002,1007
2022,1,1,12,30,11.100000000000001,93.05,220,1.6,1005
2022,1,1,13,30,11.3,94.45,216,1.4000000000000001,1004
2022,1,1,14,30,10.8,98.76,219,1.1,1004
2022,1,1,15,30,10.4,99.19,221,0.9,1004
2022,1,1,16,30,10.200000000000001,99.23,200,0.9,1004
2022,1,1,17,30,10,100,169,1,1004
2022,1,1,18,30,9.9,99.95,154,1.1,1004
2022,1,1,19,30,9.8,99.62,144,1.2000000000000002,1003
2022,1,1,20,30,9.700000000000001,99.27,137,1.3,1002
2022,1,1,21,30,9.600000000000001,99.09,142,1.3,1001
2022,1,1,22,30,9.5,99.02,148,1.1,1000
2022,1,1,23,30,9.5,98.27,156,0.9,1000
2022,1,2,0,30,9.4,98.22,191,0.7000000000000001,999
2022,1,2,1,30,9.3,98,257,0.5,999
2022,1,2,2,30,9.1,98.65,306,0.5,999
2022,1,2,3,30,8.9,98.84,316,0.6000000000000001,998
2022,1,2,4,30,8.8,98.5,305,0.8,999
2022,1,2,5,30,8.700000000000001,98.69,299,1.2000000000000002,1000
2022,1,2,6,30,8.5,99.05,309,1.1,1000
2022,1,2,7,30,8.700000000000001,96.36,304,0.9,1000
2022,1,2,8,30,9.3,94.88,282,0.9,1001
2022,1,2,9,30,10,92.9,266,1,1001
2022,1,2,10,30,10.8,90.21000000000001,257,1.3,1001
2022,1,2,11,30,11.600000000000001,88.47,258,1.6,1001
2022,1,2,12,30,11.9,88.15,266,1.8,1001
2022,1,2,13,30,11.600000000000001,88.79,276,1.8,1002
2022,1,2,14,30,10.8,89.69,290,1.7000000000000002,1003
2022,1,2,15,30,9.5,90.33,303,1.9000000000000001,1004
2022,1,2,16,30,8,89.76,315,2.6,1006
2022,1,2,17,30,6.5,87.58,326,3.6,1008
2022,1,2,18,30,4.9,83.37,330,4.3,1010
2022,1,2,19,30,3.6,80.16,332,4.5,1012
2022,1,2,20,30,2.6,79.22,337,4.3,1013
2022,1,2,21,30,1.9000000000000001,79.22,343,4.1000000000000005,1013
2022,1,2,22,30,1.4000000000000001,79.98,348,3.9000000000000004,1014
2022,1,2,23,30,1.1,79.79,176,3.8000000000000003,1014
2022,1,3,0,30,0.9,79.12,1,3.6,1015
2022,1,3,1,30,0.9,78.15,4,3.6,1016
2022,1,3,2,30,0.7000000000000001,78.29,11,3.5,1017
2022,1,3,3,30,0.6000000000000001,78.33,13,3.5,1017
2022,1,3,4,30,0.30000000000000004,79.02,17,3.7,1017
2022,1,3,5,30,-0.1,79.16,21,4.1000000000000005,1017
2022,1,3,6,30,-0.5,79.10000000000001,23,4.4,1017
2022,1,3,7,30,-0.9,78.66,25,4.6000000000000005,1017
2022,1,3,8,30,-1,77.37,25,4.7,1018
2022,1,3,9,30,-1.2000000000000002,76.48,23,4.9,1018
2022,1,3,10,30,-1.3,75.99,24,5,1017
2022,1,3,11,30,-1.5,76.03,27,5.4,1015
2022,1,3,12,30,-1.6,76.32000000000001,20,5.6000000000000005,1014
2022,1,3,13,30,-1.7000000000000002,77.35000000000001,13,5.4,1015
2022,1,3,14,30,-1.8,76.47,13,5.5,1014
2022,1,3,15,30,-2,74.57000000000001,11,5.9,1014
2022,1,3,16,30,-2.2,72.60000000000001,5,6,1015
2022,1,3,17,30,-2.5,71.7,177,5.800000000000001,1016
2022,1,3,18,30,-2.9000000000000004,71.54,353,5.5,1018
2022,1,3,19,30,-3.3000000000000003,72.11,351,5.300000000000001,1019
2022,1,3,20,30,-3.8000000000000003,73.35000000000001,349,5,1020
2022,1,3,21,30,-4.3,74.99,347,4.7,1021
2022,1,3,22,30,-4.7,75.71000000000001,344,4.5,1022
2022,1,3,23,30,-5,75.56,341,4.4,1022
2022,1,4,0,30,-5.2,74.97,338,4.2,1023
2022,1,4,1,30,-5.300000000000001,73.72,337,3.9000000000000004,1024
2022,1,4,2,30,-5.300000000000001,72.58,335,3.7,1025
2022,1,4,3,30,-5.300000000000001,72.35000000000001,334,3.5,1026
2022,1,4,4,30,-5.300000000000001,72.5,334,3.3000000000000003,1027
2022,1,4,5,30,-5.4,73.03,337,3.2,1027
2022,1,4,6,30,-5.4,73.10000000000001,340,2.9000000000000004,1028
2022,1,4,7,30,-4.9,70.31,345,2.7,1028
2022,1,4,8,30,-3.8000000000000003,64.78,350,2.4000000000000004,1028
2022,1,4,9,30,-2.5,59.19,351,1.9000000000000001,1028
2022,1,4,10,30,-1.2000000000000002,53.69,340,1.2000000000000002,1028
2022,1,4,11,30,-0.1,49.620000000000005,299,1,1027
2022,1,4,12,30,0.7000000000000001,50.08,257,1.3,1027
2022,1,4,13,30,1.2000000000000002,53.43,239,1.8,1026
2022,1,4,14,30,1.2000000000000002,58.17,233,1.9000000000000001,1026
2022,1,4,15,30,0,69.98,228,1.7000000000000002,1026
2022,1,4,16,30,-1.2000000000000002,79.91,223,1.7000000000000002,1026
2022,1,4,17,30,-1.3,79.22,218,1.9000000000000001,1026
2022,1,4,18,30,-1.2000000000000002,79.60000000000001,215,2.1,1026
2022,1,4,19,30,-1.2000000000000002,81.2,212,2.3000000000000003,1026
2022,1,4,20,30,-1.2000000000000002,82.64,211,2.5,1025
2022,1,4,21,30,-1.3,84.3,211,2.7,1025
2022,1,4,22,30,-1.4000000000000001,85.42,209,2.8000000000000003,1024
2022,1,4,23,30,-1.4000000000000001,86.03,206,2.9000000000000004,1023
2022,1,5,0,30,-1.2000000000000002,86.61,202,3,1023
2022,1,5,1,30,-0.9,88.33,201,3.1,1022
2022,1,5,2,30,-0.6000000000000001,91.65,201,3,1021
2022,1,5,3,30,-0.30000000000000004,95.41,203,2.8000000000000003,1020
2022,1,5,4,30,0.2,97.35000000000001,206,2.6,1019
2022,1,5,5,30,0.7000000000000001,97.95,207,2.5,1018
2022,1,5,6,30,1.6,96.28,205,2.5,1017
2022,1,5,7,30,2.8000000000000003,95.78,201,2.9000000000000004,1015
2022,1,5,8,30,3.8000000000000003,96.36,201,3.2,1014
2022,1,5,9,30,4.6000000000000005,96.12,205,3.5,1013
2022,1,5,10,30,5,97.15,211,3.6,1012
2022,1,5,11,30,5.2,97.3,214,3.4000000000000004,1010
2022,1,5,12,30,5.300000000000001,96.85000000000001,215,3.3000000000000003,1009
2022,1,5,13,30,5.1000000000000005,97.46000000000001,215,3.2,1008
2022,1,5,14,30,4.7,98.79,215,3,1007
2022,1,5,15,30,4.2,99.98,217,2.9000000000000004,1007
2022,1,5,16,30,3.7,100,216,2.7,1007
2022,1,5,17,30,3.5,100,214,2.6,1006
2022,1,5,18,30,3.4000000000000004,100,218,2.5,1006
2022,1,5,19,30,3.2,100,228,2.4000000000000004,1006
2022,1,5,20,30,3,100,236,2.5,1006
2022,1,5,21,30,3,100,243,2.6,1005
2022,1,5,22,30,2.8000000000000003,100,252,2.8000000000000003,1005
2022,1,5,23,30,2.6,99.13,261,2.9000000000000004,1005
2022,1,6,0,30,2.4000000000000004,98.36,266,3,1005
2022,1,6,1,30,2.3000000000000003,97.56,267,3.1,1005
2022,1,6,2,30,2,98.26,270,3.4000000000000004,1006
2022,1,6,3,30,1.7000000000000002,98.35000000000001,277,3.6,1006
2022,1,6,4,30,1.1,98.7,284,3.3000000000000003,1007
2022,1,6,5,30,0.6000000000000001,96.86,286,3.1,1008
2022,1,6,6,30,0.4,92.92,285,3.4000000000000004,1010
2022,1,6,7,30,0.8,86.4,287,3.7,1011
2022,1,6,8,30,1.6,79.64,290,3.9000000000000004,1012
2022,1,6,9,30,2.2,70.33,290,3.9000000000000004,1012
2022,1,6,10,30,2.7,62.65,289,3.6,1012
2022,1,6,11,30,3.1,59.03,287,3.4000000000000004,1012
2022,1,6,12,30,3.3000000000000003,57.410000000000004,284,3.3000000000000003,1012
2022,1,6,13,30,3.2,57.65,285,2.9000000000000004,1011
2022,1,6,14,30,2.7,59.83,289,2.4000000000000004,1011
2022,1,6,15,30,1.2000000000000002,70.45,295,2.2,1012
2022,1,6,16,30,0,77.26,303,2.1,1013
2022,1,6,17,30,0.1,77.2,312,1.8,1013
2022,1,6,18,30,0.30000000000000004,77.48,320,1.5,1014
2022,1,6,19,30,0.4,76.21000000000001,338,1.3,1013
2022,1,6,20,30,0.30000000000000004,75.52,190,1.3,1013
2022,1,6,21,30,0.1,78.58,28,1.6,1012
2022,1,6,22,30,0.1,79.18,32,2,1011
2022,1,6,23,30,0.1,79.54,38,2.5,1010
2022,1,7,0,30,0,81.64,45,3,1009
2022,1,7,1,30,-0.2,85.91,51,3.2,1008
2022,1,7,2,30,-0.4,90.51,51,3.3000000000000003,1007
2022,1,7,3,30,-0.5,92.3,40,3.5,1006
2022,1,7,4,30,-0.8,93.83,23,3.8000000000000003,1006
2022,1,7,5,30,-1.1,94.07000000000001,185,4.1000000000000005,1006
2022,1,7,6,30,-1.3,92.55,347,4.3,1006
2022,1,7,7,30,-1.4000000000000001,90.79,333,4.5,1007
2022,1,7,8,30,-1.1,87.8,324,4.6000000000000005,1008
2022,1,7,9,30,-0.30000000000000004,81.71000000000001,318,4.9,1008
2022,1,7,10,30,0.6000000000000001,75.69,313,5.1000000000000005,1008
2022,1,7,11,30,1.1,71.67,309,5.2,1008
2022,1,7,12,30,1.2000000000000002,69.51,305,5.300000000000001,1009
2022,1,7,13,30,1,68.08,301,5.300000000000001,1009
2022,1,7,14,30,0.5,67.91,298,5.1000000000000005,1011
2022,1,7,15,30,-0.2,68.97,295,4.9,1012
2022,1,7,16,30,-1,71.57000000000001,293,4.7,1014
2022,1,7,17,30,-1.6,74.08,293,4.6000000000000005,1016
2022,1,7,18,30,-2,75.77,294,4.6000000000000005,1017
2022,1,7,19,30,-2.4000000000000004,77.48,297,4.5,1018
2022,1,7,20,30,-2.8000000000000003,78.07000000000001,300,4.5,1019
2022,1,7,21,30,-3.2,77.59,304,4.6000000000000005,1020
2022,1,7,22,30,-3.7,76.01,307,4.6000000000000005,1021
2022,1,7,23,30,-4.2,74.88,307,4.6000000000000005,1022
2022,1,8,0,30,-4.6000000000000005,74.44,306,4.6000000000000005,1023
2022,1,8,1,30,-5,74.88,306,4.6000000000000005,1024
2022,1,8,2,30,-5.300000000000001,75.4,309,4.6000000000000005,1025
2022,1,8,3,30,-5.6000000000000005,76.39,315,4.5,1026
2022,1,8,4,30,-5.800000000000001,77.27,321,4.2,1028
2022,1,8,5,30,-6.2,79.37,326,4,1029
2022,1,8,6,30,-6.6000000000000005,80.09,330,3.7,1031
2022,1,8,7,30,-6.2,76.07000000000001,333,3.7,1032
2022,1,8,8,30,-4.9,71.24,337,3.8000000000000003,1033
2022,1,8,9,30,-3.6,66.74,340,3.6,1034
2022,1,8,10,30,-2.5,61.99,341,3.2,1034
2022,1,8,11,30,-1.5,58.72,342,2.7,1034
2022,1,8,12,30,-0.8,55.84,343,2.1,1033
2022,1,8,13,30,-0.4,53.4,341,1.5,1033
2022,1,8,14,30,-0.6000000000000001,52.75,330,1,1033
2022,1,8,15,30,-1.6,55.97,297,0.7000000000000001,1033
2022,1,8,16,30,-3,63.29,249,0.8,1033
2022,1,8,17,30,-3.9000000000000004,65.86,218,1.2000000000000002,1034
2022,1,8,18,30,-4.2,70.21000000000001,210,1.6,1034
2022,1,8,19,30,-4.1000000000000005,72.77,209,2,1034
2022,1,8,20,30,-3.9000000000000004,74.81,210,2.3000000000000003,1033
2022,1,8,21,30,-3.6,76.77,209,2.6,1033
2022,1,8,22,30,-3.4000000000000004,78.44,205,2.8000000000000003,1032
2022,1,8,23,30,-3.1,79.21000000000001,207,3.1,1031
2022,1,9,0,30,-2.9000000000000004,81.85000000000001,214,3.5,1031
2022,1,9,1,30,-2.8000000000000003,84.35000000000001,218,3.6,1030
2022,1,9,2,30,-2.8000000000000003,87.08,220,3.5,1029
2022,1,9,3,30,-2.6,88.2,224,3.3000000000000003,1029
2022,1,9,4,30,-2.1,87.71000000000001,221,3.3000000000000003,1028
2022,1,9,5,30,-1.5,87.56,215,3.4000000000000004,1027
2022,1,9,6,30,-0.8,88.01,211,3.5,1025
2022,1,9,7,30,0.30000000000000004,86.26,209,3.9000000000000004,1024
2022,1,9,8,30,1.7000000000000002,85.03,211,4.5,1024
2022,1,9,9,30,2.6,82.53,216,4.800000000000001,1023
2022,1,9,10,30,3.4000000000000004,78.21000000000001,219,5.2,1022
2022,1,9,11,30,3.6,76.35000000000001,221,5.5,1020
2022,1,9,12,30,3.4000000000000004,79.10000000000001,220,5.5,1018
2022,1,9,13,30,3.6,82.41,220,5.5,1016
2022,1,9,14,30,3.8000000000000003,86.21000000000001,223,5.2,1015
2022,1,9,15,30,3.5,91.76,229,4.800000000000001,1015
2022,1,9,16,30,3.2,95.34,234,4.4,1015
2022,1,9,17,30,3.1,96.21000000000001,236,4,1014
2022,1,9,18,30,3,96.91,240,3.7,1014
2022,1,9,19,30,2.9000000000000004,97.46000000000001,247,3.4000000000000004,1013
2022,1,9,20,30,2.8000000000000003,97.73,256,3.2,1013
2022,1,9,21,30,2.6,98.3,267,3.3000000000000003,1013
2022,1,9,22,30,2.5,97.98,277,3.3000000000000003,1013
2022,1,9,23,30,2.4000000000000004,97.35000000000001,288,3.4000000000000004,1013
2022,1,10,0,30,2.1,96.06,302,3.8000000000000003,1014
2022,1,10,1,30,1.3,92.06,314,4.4,1015
2022,1,10,2,30,0.30000000000000004,83.85000000000001,321,4.7,1016
2022,1,10,3,30,-0.7000000000000001,75.83,325,4.800000000000001,1016
2022,1,10,4,30,-1.6,73.47,327,4.5,1017
2022,1,10,5,30,-2.5,73.35000000000001,327,4.2,1018
2022,1,10,6,30,-3,72.04,326,4,1019
2022,1,10,7,30,-2.9000000000000004,69.2,325,4,1019
2022,1,10,8,30,-2.3000000000000003,65.28,324,4.2,1020
2022,1,10,9,30,-1.9000000000000001,61.17,321,4.2,1020
2022,1,10,10,30,-1.5,58.2,317,4,1020
2022,1,10,11,30,-1.2000000000000002,56.370000000000005,309,3.8000000000000003,1019
2022,1,10,12,30,-1.1,55.910000000000004,303,3.8000000000000003,1018
2022,1,10,13,30,-1.1,55.97,299,3.8000000000000003,1018
2022,1,10,14,30,-1.5,57.45,299,3.7,1018
2022,1,10,15,30,-2.3000000000000003,61.07,298,3.5,1019
2022,1,10,16,30,-2.9000000000000004,64.68,297,3.4000000000000004,1019
2022,1,10,17,30,-3.1,66.99,293,3.4000000000000004,1020
2022,1,10,18,30,-3.4000000000000004,69.11,289,3.4000000000000004,1020
2022,1,10,19,30,-3.7,71.03,286,3.5,1020
2022,1,10,20,30,-3.9000000000000004,72.47,287,3.6,1020
2022,1,10,21,30,-4.2,74.74,290,3.7,1020
2022,1,10,22,30,-4.5,76.37,295,3.9000000000000004,1020
2022,1,10,23,30,-4.800000000000001,77.14,299,4.1000000000000005,1021
2022,1,11,0,30,-4.9,75.51,303,4.4,1021
2022,1,11,1,30,-5.4,74.7,308,4.800000000000001,1023
2022,1,11,2,30,-6.2,70.95,312,5,1024
2022,1,11,3,30,-7,69.98,313,5,1025
2022,1,11,4,30,-7.5,71.51,316,5,1026
2022,1,11,5,30,-7.9,73.48,323,5,1028
2022,1,11,6,30,-8.5,72.39,331,5.1000000000000005,1029
2022,1,11,7,30,-8.9,68.65,335,5,1030
2022,1,11,8,30,-8.9,65.57000000000001,336,4.800000000000001,1031
2022,1,11,9,30,-8.4,62.83,333,4.5,1032
2022,1,11,10,30,-7.7,60.92,330,4.2,1032
2022,1,11,11,30,-7,59.56,328,3.9000000000000004,1032
2022,1,11,12,30,-6.5,58.81,329,3.6,1031
2022,1,11,13,30,-6.300000000000001,58.96,329,3.3000000000000003,1031
2022,1,11,14,30,-6.4,60.06,329,3,1031
2022,1,11,15,30,-7.2,64,328,2.7,1032
2022,1,11,16,30,-8.200000000000001,69.08,330,2.4000000000000004,1032
2022,1,11,17,30,-8.700000000000001,75.7,333,2.1,1032
2022,1,11,18,30,-8.8,75.45,339,1.8,1032
2022,1,11,19,30,-8.8,71.59,347,1.3,1032
2022,1,11,20,30,-8.8,65.25,348,0.7000000000000001,1031
2022,1,11,21,30,-9,61.45,274,0.6000000000000001,1030
2022,1,11,22,30,-9.1,65.82000000000001,203,1.2000000000000002,1030
2022,1,11,23,30,-8.700000000000001,71.13,205,1.8,1029
2022,1,12,0,30,-8.200000000000001,74.27,210,2.4000000000000004,1028
2022,1,12,1,30,-7.7,75.93,214,2.9000000000000004,1028
2022,1,12,2,30,-7.2,76.81,217,3.2,1027
2022,1,12,3,30,-6.9,78.10000000000001,219,3.5,1026
2022,1,12,4,30,-6.6000000000000005,79.74,218,3.7,1026
2022,1,12,5,30,-6.2,81.45,217,3.9000000000000004,1025
2022,1,12,6,30,-5.6000000000000005,81.79,217,4.1000000000000005,1023
2022,1,12,7,30,-4.2,77.36,218,4.5,1022
2022,1,12,8,30,-2.1,72.53,219,5.1000000000000005,1022
2022,1,12,9,30,-0.2,67.62,222,5.5,1021
2022,1,12,10,30,1.3,63.58,224,5.4,1020
2022,1,12,11,30,2.5,61.93,227,5.2,1018
2022,1,12,12,30,3.4000000000000004,62.31,228,4.800000000000001,1017
2022,1,12,13,30,3.8000000000000003,64.43,228,4.3,1016
2022,1,12,14,30,3.6,68.63,229,3.7,1016
2022,1,12,15,30,2.2,80.07000000000001,232,3.1,1016
2022,1,12,16,30,0.7000000000000001,85.49,236,2.8000000000000003,1017
2022,1,12,17,30,0.30000000000000004,85.37,238,2.6,1017
2022,1,12,18,30,0.30000000000000004,85.82000000000001,240,2.5,1017
2022,1,12,19,30,0.2,86.76,243,2.3000000000000003,1017
2022,1,12,20,30,0.2,86.8,247,2.1,1017
2022,1,12,21,30,0.30000000000000004,85.7,248,1.9000000000000001,1017
2022,1,12,22,30,0.30000000000000004,85.22,249,1.7000000000000002,1017
2022,1,12,23,30,0.30000000000000004,84.86,247,1.6,1017
2022,1,13,0,30,0.2,84.98,245,1.4000000000000001,1016
2022,1,13,1,30,0.1,85.32000000000001,243,1.3,1016
2022,1,13,2,30,0,86.08,242,1.2000000000000002,1016
2022,1,13,3,30,0.1,85.59,241,1.1,1015
2022,1,13,4,30,0.2,84.5,240,0.9,1015
2022,1,13,5,30,0.30000000000000004,83.28,245,0.7000000000000001,1015
2022,1,13,6,30,0.2,83.24,287,0.6000000000000001,1015
2022,1,13,7,30,0.7000000000000001,80.08,169,0.6000000000000001,1016
2022,1,13,8,30,2,78.23,26,0.8,1016
2022,1,13,9,30,3.9000000000000004,70.22,53,0.9,1015
2022,1,13,10,30,5.6000000000000005,65.15,83,0.9,1015
2022,1,13,11,30,6.6000000000000005,62.800000000000004,103,0.8,1013
2022,1,13,12,30,6.800000000000001,65.6,109,0.8,1012
2022,1,13,13,30,6.300000000000001,72.74,111,0.8,1012
2022,1,13,14,30,5.5,83.46000000000001,111,0.8,1011
2022,1,13,15,30,4.4,83.63,105,1,1011
2022,1,13,16,30,3.7,82.27,92,1.1,1011
2022,1,13,17,30,3,85.92,78,1.2000000000000002,1011
2022,1,13,18,30,2.7,88.5,71,1.3,1011
2022,1,13,19,30,2.6,90.81,66,1.5,1011
2022,1,13,20,30,2.5,93.29,59,1.7000000000000002,1010
2022,1,13,21,30,2.5,95.43,50,2,1010
2022,1,13,22,30,2.6,96.38,39,2.3000000000000003,1009
2022,1,13,23,30,2.5,97.67,31,2.6,1008
2022,1,14,0,30,2.3000000000000003,98.60000000000001,27,2.7,1008
2022,1,14,1,30,2.1,98.57000000000001,27,2.7,1007
2022,1,14,2,30,1.9000000000000001,98.12,24,2.8000000000000003,1007
2022,1,14,3,30,1.8,97.07000000000001,18,3.1,1007
2022,1,14,4,30,1.8,96.68,14,3.4000000000000004,1007
2022,1,14,5,30,1.9000000000000001,96.18,10,3.6,1007
2022,1,14,6,30,1.9000000000000001,96.03,7,3.8000000000000003,1007
2022,1,14,7,30,2.2,93.36,182,4.2,1006
2022,1,14,8,30,3.2,88.14,358,4.5,1006
2022,1,14,9,30,4.3,83.59,358,4.9,1006
2022,1,14,10,30,4.9,80.32000000000001,358,5.300000000000001,1006
2022,1,14,11,30,5.1000000000000005,77.65,358,5.6000000000000005,1006
2022,1,14,12,30,4.9,75.59,356,5.7,1006
2022,1,14,13,30,4.4,74.31,353,5.800000000000001,1006
2022,1,14,14,30,3.6,74.87,350,5.800000000000001,1006
2022,1,14,15,30,2.5,77.18,348,5.7,1007
2022,1,14,16,30,1.3,79.34,346,5.7,1008
2022,1,14,17,30,0.1,79.65,344,5.800000000000001,1009
2022,1,14,18,30,-1.2000000000000002,78.86,343,6,1010
2022,1,14,19,30,-2.5,77.44,342,6,1011
2022,1,14,20,30,-3.7,75.68,342,6,1012
2022,1,14,21,30,-4.7,73.44,343,6,1012
2022,1,14,22,30,-5.7,71.85000000000001,343,5.9,1013
2022,1,14,23,30,-6.6000000000000005,70.19,344,5.9,1014
2022,1,15,0,30,-7.5,69.53,345,5.800000000000001,1015
2022,1,15,1,30,-8.3,69.09,346,5.7,1016
2022,1,15,2,30,-9.1,69.14,347,5.5,1017
2022,1,15,3,30,-9.8,69.36,348,5.4,1018
2022,1,15,4,30,-10.600000000000001,70.52,349,5.300000000000001,1019
2022,1,15,5,30,-11.3,71.46000000000001,350,5.2,1020
2022,1,15,6,30,-11.9,72.44,352,5.1000000000000005,1021
2022,1,15,7,30,-11.9,70.45,353,5.2,1022
2022,1,15,8,30,-11.100000000000001,65,353,5.2,1023
2022,1,15,9,30,-10,59.44,353,5.1000000000000005,1024
2022,1,15,10,30,-8.8,55.31,352,5,1024
2022,1,15,11,30,-7.6000000000000005,52.33,349,4.800000000000001,1024
2022,1,15,12,30,-6.7,50.78,347,4.6000000000000005,1024
2022,1,15,13,30,-6.300000000000001,51.1,346,4.3,1023
2022,1,15,14,30,-6.4,53.18,346,4.1000000000000005,1024
2022,1,15,15,30,-6.7,55.910000000000004,348,4,1024
2022,1,15,16,30,-7.1000000000000005,59.07,352,3.9000000000000004,1025
2022,1,15,17,30,-7.5,61.96,355,3.9000000000000004,1026
2022,1,15,18,30,-8.1,65.25,179,3.9000000000000004,1027
2022,1,15,19,30,-8.9,69.61,2,3.7,1027
2022,1,15,20,30,-9.600000000000001,74.42,4,3.5,1027
2022,1,15,21,30,-10.200000000000001,78.29,7,3.4000000000000004,1028
2022,1,15,22,30,-10.700000000000001,80.67,11,3.3000000000000003,1028
2022,1,15,23,30,-11.100000000000001,82.52,16,3.2,1028
2022,1,16,0,30,-11.4,83.22,22,3.2,1028
2022,1,16,1,30,-11.700000000000001,83.58,28,3,1028
2022,1,16,2,30,-11.8,83.23,32,2.7,1028
2022,1,16,3,30,-12,84.08,34,2.4000000000000004,1028
2022,1,16,4,30,-12.100000000000001,84.21000000000001,36,2.2,1028
2022,1,16,5,30,-12.3,85.5,41,2.2,1028
2022,1,16,6,30,-12.100000000000001,85.05,48,2.1,1028
2022,1,16,7,30,-11,80.41,55,2.4000000000000004,1028
2022,1,16,8,30,-9,72.99,62,2.4000000000000004,1027
2022,1,16,9,30,-7,67.73,66,2.4000000000000004,1027
2022,1,16,10,30,-5,65.36,71,2.7,1026
2022,1,16,11,30,-3.2,64.73,80,2.9000000000000004,1025
2022,1,16,12,30,-1.8,66.16,90,3,1023
2022,1,16,13,30,-0.9,69.25,97,3.2,1022
2022,1,16,14,30,-0.5,74.42,99,3.5,1021
2022,1,16,15,30,-0.4,80.01,100,3.8000000000000003,1019
2022,1,16,16,30,0,82.53,99,4.1000000000000005,1018
2022,1,16,17,30,0.5,84.45,99,4.3,1017
2022,1,16,18,30,1.1,87.5,99,4.7,1016
2022,1,16,19,30,1.7000000000000002,90.32000000000001,98,5.2,1013
2022,1,16,20,30,2.2,92.92,100,5.7,1011
2022,1,16,21,30,2.8000000000000003,94.11,99,6.4,1008
2022,1,16,22,30,3.4000000000000004,94.76,96,7.1000000000000005,1005
2022,1,16,23,30,3.9000000000000004,95.22,96,7.5,1002
2022,1,17,0,30,4.5,94.15,96,8,998
2022,1,17,1,30,5.1000000000000005,94.11,98,8.4,995
2022,1,17,2,30,6,93.73,104,8.6,991
2022,1,17,3,30,6.7,95.60000000000001,113,8,987
2022,1,17,4,30,6.800000000000001,100,141,6.4,985
2022,1,17,5,30,5.800000000000001,100,181,5.300000000000001,984
2022,1,17,6,30,4.2,98.77,205,5.2,984
2022,1,17,7,30,3.2,94.07000000000001,212,5.300000000000001,984
2022,1,17,8,30,2.9000000000000004,90.83,215,5.7,984
2022,1,17,9,30,3,86.89,215,5.9,984
2022,1,17,10,30,3.2,83.9,215,6,983
2022,1,17,11,30,3.4000000000000004,82.29,218,6.1000000000000005,983
2022,1,17,12,30,3.3000000000000003,82.60000000000001,224,6.1000000000000005,984
2022,1,17,13,30,3.2,81.82000000000001,230,6,984
2022,1,17,14,30,2.9000000000000004,82.60000000000001,236,5.800000000000001,985
2022,1,17,15,30,2.4000000000000004,84.91,242,5.5,986
2022,1,17,16,30,1.9000000000000001,86.75,249,5.300000000000001,987
2022,1,17,17,30,1.4000000000000001,88.51,255,5.300000000000001,989
2022,1,17,18,30,0.9,88.93,262,5.2,990
2022,1,17,19,30,0.5,87.53,268,5,991
2022,1,17,20,30,0.2,85.46000000000001,275,5,992
2022,1,17,21,30,0,83.85000000000001,281,5,993
2022,1,17,22,30,-0.1,82.59,286,5.2,994
2022,1,17,23,30,-0.2,81.91,288,5.4,995
2022,1,18,0,30,-0.4,81.52,291,5.7,997
2022,1,18,1,30,-1,80.11,295,6,999
2022,1,18,2,30,-1.7000000000000002,76.65,298,6,1001
2022,1,18,3,30,-2.2,74.98,299,5.800000000000001,1002
2022,1,18,4,30,-2.2,73.79,299,5.4,1004
2022,1,18,5,30,-2,73.51,300,5.1000000000000005,1005
2022,1,18,6,30,-1.8,74.12,299,4.7,1007
2022,1,18,7,30,-1.2000000000000002,73.08,297,4.4,1008
